wavelength,flux
5374.8064,166126.8
5375.4484,172778.4
5376.0903,176790.7
5376.7323,176986.7
5377.3743,178201.4
5378.0162,178675.9
5378.6582,179436.8
5379.3001,179275.8
5379.9421,179752.8
5380.5841,179421.0
5381.226,178295.0
5381.868,178151.0
5382.5099,177275.0
5383.1519,175387.7
5383.7939,174510.3
5384.4358,174137.7
5385.0778,173865.7
5385.7197,173618.3
5386.3617,177975.4
5387.0037,179788.0
5387.6456,180050.1
5388.2876,180384.2
5388.9295,179579.5
5389.5715,178950.9
5390.2135,179034.4
5390.8554,178405.2
5391.4974,176854.6
5392.1394,175098.1
5392.7813,174578.2
5393.4233,175263.5
5394.0652,174092.5
5394.7072,172797.2
5395.3492,170965.0
5395.9911,170106.5
5396.6331,170482.7
5397.275,170154.2
5397.917,170623.0
5398.559,168990.7
5399.2009,167411.9
5399.8429,167586.7
5400.4848,169526.5
5401.1268,174181.6
5401.7688,177905.2
5402.4107,177743.7
5403.0527,176755.0
5403.6947,175635.6
5404.3366,174576.7
5404.9786,172048.0
5405.6205,169238.2
5406.2625,166368.4
5406.9045,164476.6
5407.5464,164132.3
5408.1884,165002.8
5408.8303,167477.0
5409.4723,170951.8
5410.1143,173664.3
5410.7562,174794.0
5411.3982,174245.3
5412.0401,171749.8
5412.6821,171929.8
5413.3241,175133.2
5413.966,176918.3
5414.608,171312.6
5415.2499,171414.8
5415.8919,172034.7
5416.5339,178473.1
5417.1758,180601.4
5417.8178,180084.0
5418.4598,180975.4
5419.1017,182662.8
5419.7437,183811.5
5420.3856,185225.3
5421.0276,186423.4
5421.6696,185563.1
5422.3115,184927.3
5422.9535,183788.2
5423.5954,182533.5
5424.2374,181590.3
5424.8794,181405.1
5425.5213,180688.0
5426.1633,179935.8
5426.8052,180194.6
5427.4472,181011.2
5428.0892,181636.3
5428.7311,181495.6
5429.3731,181114.3
5430.0151,178937.6
5430.657,175979.2
5431.299,172783.1
5431.9409,172127.8
5432.5829,171619.2
5433.2249,173229.7
5433.8668,177562.2
5434.5088,179895.5
5435.1507,177171.4
5435.7927,176056.8
5436.4347,174969.6
5437.0766,176644.2
5437.7186,178757.8
5438.3605,181491.0
5439.0025,184961.6
5439.6445,186597.0
5440.2864,187351.7
5440.9284,188010.3
5441.5703,189426.4
5442.2123,189177.7
5442.8543,189285.6
5443.4962,189363.0
5444.1382,187988.8
5444.7802,185962.9
5445.4221,184025.2
5446.0641,181299.5
5446.706,177810.4
5447.348,174638.4
5447.99,172570.5
5448.6319,171543.7
5449.2739,172683.4
5449.9158,175337.6
5450.5578,180064.9
5451.1998,186745.9
5451.8417,189343.3
5452.4837,188982.9
5453.1256,188252.3
5453.7676,187852.7
5454.4096,185588.8
5455.0515,183858.2
5455.6935,180671.4
5456.3355,179930.2
5456.9774,177232.2
5457.6194,175993.8
5458.2613,177063.3
5458.9033,179561.8
5459.5453,184075.3
5460.1872,188324.8
5460.8292,189773.0
5461.4711,189074.7
5462.1131,187173.8
5462.7551,185413.1
5463.397,184722.3
5464.039,183740.1
5464.6809,181582.7
5465.3229,180904.6
5465.9649,182198.7
5466.6068,184560.8
5467.2488,187162.3
5467.8907,188233.4
5468.5327,188337.8
5469.1747,188908.4
5469.8166,188970.5
5470.4586,189600.4
5471.1006,190795.2
5471.7425,190033.1
5472.3845,188439.7
5473.0264,189072.2
5473.6684,188424.2
5474.3104,188976.3
5474.9523,186998.8
5475.5943,186069.7
5476.2362,183341.8
5476.8782,180900.7
5477.5202,180986.1
5478.1621,179644.0
5478.8041,180220.2
5479.446,179526.0
5480.088,180583.0
5480.73,184200.9
5481.3719,187857.6
5482.0139,188567.2
5482.6558,189127.6
5483.2978,188631.0
5483.9398,187649.7
5484.5817,188655.6
5485.2237,190531.8
5485.8657,191136.9
5486.5076,191044.1
5487.1496,191711.7
5487.7915,191646.6
